411,5093,4,5.0,0.0
411,5094,4,5.0,0.0
411,5095,4,5.0,0.0
411,5096,4,5.0,0.0
411,5097,4,5.0,0.0
411,5098,4,5.0,3.0
411,5099,4,5.0,3.0
411,5100,4,4.0,0.0
411,5101,4,4.0,0.0
411,5102,4,4.0,0.0
411,5103,4,4.0,1.0
411,5104,4,5.0,1.0
411,5105,4,5.0,1.0
411,5106,4,5.0,1.0
411,5107,4,5.0,1.0
411,5108,4,5.0,1.0
412,5093,4,7.0,0.0
412,5094,4,7.0,0.0
412,5095,4,7.0,0.0
412,5096,4,7.0,0.0
412,5097,4,7.0,0.0
412,5098,4,7.0,0.0
412,5099,4,7.0,0.0
412,5100,4,7.0,0.0
412,5101,4,7.0,0.0
412,5102,4,7.0,0.0
412,5103,4,7.0,0.0
412,5104,4,7.0,0.0
412,5105,4,7.0,0.0
412,5106,4,7.0,0.0
412,5107,4,7.0,0.0
412,5108,4,7.0,0.0
412,5109,4,7.0,0.0
412,5110,4,7.0,0.0
412,5111,4,7.0,0.0
412,5112,4,7.0,0.0
412,5113,4,7.0,0.0
412,5114,4,7.0,0.0
412,5115,4,7.0,0.0
412,5116,4,7.0,0.0
412,5117,4,7.0,0.0
412,5118,4,7.0,0.0
412,5119,4,7.0,0.0
412,5120,4,6.0,2.0
412,5121,4,7.0,0.0
412,5122,4,7.0,0.0
412,5123,4,7.0,0.0
412,5124,4,7.0,0.0
412,5125,4,7.0,0.0
412,5126,4,7.0,0.0
412,5127,4,7.0,0.0
412,5128,4,7.0,0.0
412,5129,4,7.0,0.0
412,5130,4,7.0,0.0
412,5131,4,7.0,0.0
412,5132,4,7.0,0.0
412,5133,4,7.0,0.0
412,5134,4,5.0,3.0
412,5135,4,7.0,1.0
412,5136,4,7.0,1.0
412,5137,4,7.0,1.0
412,5138,4,7.0,1.0
412,5139,4,7.0,1.0
412,5140,4,7.0,1.0
412,5141,4,7.0,1.0
412,5142,4,7.0,1.0
412,5143,4,5.0,3.0
412,5144,4,5.0,3.0
412,5145,4,7.0,1.0
412,5146,4,7.0,1.0
412,5147,4,7.0,1.0
412,5148,4,7.0,1.0
412,5149,4,7.0,1.0
412,5150,4,7.0,1.0
412,5151,4,7.0,1.0
412,5152,4,7.0,1.0
412,5153,4,7.0,1.0
412,5154,4,7.0,1.0
412,5155,4,7.0,1.0
412,5156,4,7.0,1.0
412,5157,4,7.0,1.0
412,5158,4,4.0,3.0
412,5159,4,7.0,1.0
412,5160,4,7.0,1.0
412,5161,4,7.0,1.0
412,5162,4,7.0,1.0
412,5163,4,7.0,1.0
412,5164,4,7.0,1.0
413,5093,4,6.0,1.0
413,5094,4,5.0,1.0
413,5095,4,5.0,1.0
413,5096,4,5.0,1.0
413,5097,4,5.0,1.0
413,5098,4,7.0,2.0
413,5099,4,7.0,2.0
413,5100,4,4.0,0.0
413,5101,4,5.0,0.0
413,5102,4,4.0,0.0
413,5103,4,7.0,2.0
413,5104,4,7.0,2.0
413,5105,4,4.0,0.0
413,5106,4,4.0,0.0
413,5107,4,7.0,2.0
413,5108,4,5.0,1.0
413,5109,4,5.0,1.0
413,5110,4,5.0,1.0
413,5111,4,5.0,1.0
413,5112,4,5.0,1.0
413,5113,4,5.0,1.0
414,5093,4,5.0,1.0
414,5094,4,5.0,1.0
414,5095,4,6.0,1.0
414,5096,4,5.0,2.0
414,5097,4,5.0,2.0
414,5098,4,5.0,2.0
414,5099,4,5.0,2.0
414,5100,4,5.0,2.0
414,5101,4,5.0,2.0
414,5102,4,5.0,2.0
414,5103,4,5.0,3.0
414,5104,4,5.0,2.0
414,5105,4,5.0,3.0
414,5106,4,5.0,3.0
414,5107,4,5.0,3.0
414,5108,4,5.0,3.0
414,5109,4,5.0,3.0
414,5110,4,5.0,2.0
414,5111,4,4.0,3.0
414,5112,4,5.0,2.0
414,5113,4,5.0,2.0
414,5114,4,5.0,2.0
414,5115,4,5.0,2.0
414,5116,4,4.0,3.0
414,5117,4,5.0,3.0
414,5118,4,5.0,2.0
414,5119,4,4.0,2.0
414,5120,4,4.0,2.0
414,5121,4,4.0,2.0
414,5122,4,5.0,3.0
414,5123,4,4.0,2.0
414,5124,4,4.0,2.0
414,5125,4,4.0,2.0
415,5093,4,7.0,1.0
415,5094,4,7.0,1.0
415,5095,4,7.0,1.0
416,5093,4,6.0,2.0
416,5094,4,6.0,2.0
416,5095,4,6.0,2.0
416,5096,4,6.0,1.0
416,5097,4,7.0,0.0
416,5098,4,4.0,3.0
416,5099,4,5.0,3.0
416,5100,4,5.0,3.0
416,5101,4,5.0,2.0
416,5102,4,5.0,2.0
416,5103,4,5.0,3.0
416,5104,4,5.0,2.0
416,5105,4,5.0,2.0
416,5106,4,5.0,2.0
416,5107,4,5.0,2.0
416,5108,4,4.0,2.0
416,5109,4,4.0,2.0
416,5110,4,4.0,1.0
416,5111,4,4.0,1.0
416,5112,4,4.0,1.0
416,5113,4,3.0,1.0
416,5114,4,3.0,1.0
416,5115,4,3.0,1.0
416,5116,4,3.0,1.0
417,5093,4,5.0,2.0
417,5094,4,5.0,2.0
417,5095,4,5.0,2.0
417,5096,4,5.0,2.0
418,5093,4,6.0,0.0
418,5094,4,6.0,0.0
418,5095,4,6.0,0.0
418,5096,4,6.0,0.0
418,5097,4,6.0,0.0
418,5098,4,6.0,0.0
418,5099,4,6.0,0.0
418,5100,4,6.0,0.0
418,5101,4,6.0,0.0
418,5102,4,6.0,0.0
418,5103,4,6.0,0.0
418,5104,4,6.0,0.0
418,5105,4,6.0,0.0
418,5106,4,6.0,0.0
418,5107,4,6.0,0.0
418,5108,4,6.0,0.0
418,5109,4,5.0,3.0
418,5110,4,5.0,0.0
418,5111,4,5.0,1.0
418,5112,4,4.0,2.0
418,5113,4,5.0,3.0
418,5114,4,5.0,3.0
418,5115,4,5.0,3.0
419,5093,4,6.0,2.0
419,5094,4,6.0,2.0
419,5095,4,6.0,2.0
419,5096,4,6.0,2.0
419,5097,4,6.0,2.0
419,5098,4,6.0,2.0
419,5099,4,6.0,2.0
419,5100,4,6.0,2.0
419,5101,4,6.0,2.0
419,5102,4,6.0,2.0
419,5103,4,6.0,2.0
419,5104,4,6.0,2.0
419,5105,4,6.0,2.0
419,5106,4,6.0,2.0
419,5107,4,6.0,2.0
419,5108,4,6.0,2.0
419,5109,4,6.0,2.0
419,5110,4,6.0,2.0
419,5111,4,6.0,2.0
419,5112,4,6.0,2.0
419,5113,4,6.0,2.0
419,5114,4,6.0,2.0
419,5115,4,6.0,2.0
419,5116,4,6.0,2.0
419,5117,4,6.0,2.0
419,5118,4,6.0,2.0
419,5119,4,6.0,2.0
419,5120,4,6.0,2.0
419,5121,4,6.0,2.0
419,5122,4,6.0,2.0
419,5123,4,6.0,2.0
419,5124,4,5.0,2.0
419,5125,4,6.0,2.0
419,5126,4,5.0,2.0
419,5127,4,5.0,2.0
419,5128,4,5.0,2.0
419,5129,4,5.0,2.0
419,5130,4,5.0,2.0
419,5131,4,5.0,2.0
419,5132,4,5.0,2.0
419,5133,4,5.0,2.0
419,5134,4,5.0,3.0
419,5135,4,5.0,3.0
419,5136,4,5.0,3.0
419,5137,4,5.0,3.0
419,5138,4,6.0,2.0
419,5139,4,6.0,2.0
419,5140,4,5.0,3.0
419,5141,4,6.0,2.0
419,5142,4,6.0,2.0
419,5143,4,6.0,2.0
419,5144,4,6.0,2.0
419,5145,4,7.0,2.0
4110,5093,4,5.0,1.0
4111,5094,4,6.0,0.0
4111,5095,4,6.0,0.0
4111,5096,4,6.0,0.0
4111,5097,4,7.0,1.0
4111,5098,4,7.0,1.0
4111,5099,4,7.0,1.0
4111,5100,4,7.0,1.0
4111,5101,4,7.0,1.0
4111,5102,4,7.0,1.0
4111,5103,4,7.0,1.0
4111,5104,4,7.0,1.0
4111,5105,4,7.0,1.0
4111,5106,4,7.0,1.0
4111,5107,4,7.0,1.0
4111,5108,4,7.0,1.0
4111,5109,4,7.0,1.0
4111,5110,4,7.0,1.0
4111,5111,4,7.0,1.0
4111,5112,4,7.0,1.0
4111,5113,4,7.0,1.0
4111,5114,4,7.0,1.0
4111,5115,4,7.0,1.0
4111,5116,4,7.0,1.0
4111,5117,4,7.0,1.0
4111,5118,4,7.0,1.0
4111,5119,4,7.0,1.0
4111,5120,4,7.0,1.0
4111,5121,4,7.0,1.0
4111,5122,4,7.0,1.0
4111,5123,4,7.0,1.0
4111,5124,4,7.0,1.0
4111,5125,4,5.0,3.0
4111,5126,4,6.0,0.0
4111,5127,4,6.0,0.0
4111,5128,4,6.0,0.0
4111,5129,4,6.0,0.0
4111,5130,4,6.0,0.0
4111,5131,4,6.0,0.0
4111,5132,4,6.0,0.0
4111,5133,4,6.0,0.0
4111,5134,4,6.0,0.0
4111,5135,4,6.0,0.0
4111,5136,4,6.0,0.0
4111,5137,4,6.0,0.0
4111,5138,4,6.0,0.0
4111,5139,4,6.0,0.0
4111,5140,4,6.0,0.0
4111,5141,4,6.0,0.0
4111,5142,4,6.0,0.0
4111,5143,4,6.0,0.0
4111,5144,4,7.0,0.0
4111,5145,4,6.0,0.0
4111,5146,4,6.0,0.0
4111,5147,4,7.0,0.0
4111,5148,4,7.0,0.0
4111,5149,4,7.0,0.0
4111,5150,4,7.0,0.0
4111,5151,4,7.0,0.0
4111,5152,4,7.0,0.0
4111,5153,4,7.0,0.0
4111,5154,4,7.0,0.0
4111,5155,4,7.0,0.0
4111,5156,4,7.0,0.0
4111,5157,4,7.0,0.0
4111,5158,4,7.0,0.0
4111,5159,4,7.0,0.0
4111,5160,4,7.0,0.0
4111,5161,4,7.0,0.0
4111,5162,4,7.0,0.0
4111,5163,4,7.0,0.0
4111,5164,4,7.0,0.0
4111,5165,4,7.0,0.0
4111,5166,4,7.0,0.0
4111,5167,4,7.0,0.0
4111,5168,4,5.0,3.0
4111,5169,4,7.0,0.0
4111,5170,4,7.0,0.0
4111,5171,4,7.0,0.0
4111,5172,4,7.0,0.0
4111,5173,4,7.0,0.0
4111,5174,4,7.0,0.0
4111,5175,4,7.0,0.0
4111,5176,4,7.0,0.0
4111,5177,4,7.0,0.0
4111,5178,4,6.0,2.0
4111,5179,4,7.0,0.0
4112,5093,4,5.0,0.0
4112,5094,4,5.0,0.0
4112,5095,4,5.0,3.0
4112,5096,4,4.0,0.0
4112,5097,4,4.0,0.0
4112,5098,4,4.0,0.0
4113,5093,4,7.0,2.0
4113,5094,4,7.0,2.0
4113,5095,4,4.0,3.0
4113,5096,4,5.0,3.0
4113,5097,4,4.0,3.0
4114,5093,4,3.0,1.0
4114,5094,4,3.0,1.0
4114,5095,4,3.0,1.0
4114,5096,4,3.0,1.0
4114,5097,4,2.0,1.0
4114,5098,4,3.0,1.0
4114,5099,4,2.0,0.0
4114,5100,4,4.0,3.0
4114,5101,4,4.0,3.0
4114,5102,4,3.0,0.0
4114,5103,4,3.0,0.0
4114,5104,4,3.0,0.0
4114,5105,4,3.0,0.0
4114,5106,4,3.0,0.0
4114,5107,4,3.0,0.0
4114,5108,4,3.0,0.0
4114,5109,4,4.0,1.0
4114,5110,4,4.0,1.0
4114,5111,4,4.0,1.0
4114,5112,4,3.0,1.0
4114,5113,4,3.0,1.0
4114,5114,4,3.0,1.0
4114,5115,4,3.0,0.0
4114,5116,4,3.0,0.0
4114,5117,4,4.0,0.0
4114,5118,4,1.0,1.0
4114,5119,4,2.0,1.0
4114,5120,4,3.0,1.0
4114,5121,4,2.0,1.0
4114,5122,4,3.0,1.0
4114,5123,4,3.0,1.0
4114,5124,4,3.0,1.0
4114,5125,4,3.0,1.0
4114,5126,4,3.0,1.0
4114,5127,4,3.0,1.0
4114,5128,4,4.0,1.0
4114,5129,4,4.0,1.0
4114,5130,4,4.0,2.0
4114,5131,4,4.0,1.0
4114,5132,4,4.0,1.0
4114,5133,4,4.0,2.0
4114,5134,4,4.0,2.0
4114,5135,4,4.0,2.0
4114,5136,4,4.0,1.0
4114,5137,4,4.0,1.0
4114,5138,4,4.0,1.0
4114,5139,4,5.0,1.0
4114,5140,4,5.0,1.0
4114,5141,4,5.0,1.0
4114,5142,4,5.0,1.0
4114,5143,4,6.0,1.0
4114,5144,4,6.0,1.0
4114,5145,4,6.0,2.0
4114,5146,4,6.0,2.0
4114,5147,4,5.0,2.0
4114,5148,4,5.0,1.0
4114,5149,4,5.0,1.0
4114,5150,4,4.0,2.0
4114,5151,4,4.0,2.0
4114,5152,4,4.0,1.0
4114,5153,4,4.0,1.0
4114,5154,4,4.0,1.0
4114,5155,4,3.0,1.0
4114,5156,4,3.0,1.0
4114,5157,4,3.0,1.0
4114,5158,4,3.0,0.0
4114,5159,4,3.0,1.0
4114,5160,4,3.0,1.0
4114,5161,4,3.0,1.0
4114,5162,4,3.0,1.0
4114,5163,4,3.0,1.0
4114,5164,4,3.0,1.0
4114,5165,4,3.0,1.0
4114,5166,4,3.0,1.0
4114,5167,4,3.0,1.0
4114,5168,4,3.0,1.0
4114,5169,4,2.0,1.0
4114,5170,4,2.0,0.0
4114,5171,4,2.0,0.0
4114,5172,4,3.0,0.0
4114,5173,4,4.0,0.0
4114,5174,4,4.0,0.0
4114,5175,4,3.0,0.0
4114,5176,4,3.0,0.0
4114,5177,4,3.0,0.0
4114,5178,4,4.0,0.0
4114,5179,4,4.0,0.0
4114,5180,4,3.0,0.0
4114,5181,4,3.0,0.0
4114,5182,4,3.0,0.0
4114,5183,4,3.0,0.0
4114,5184,4,3.0,0.0
4114,5185,4,3.0,0.0
4114,5186,4,3.0,0.0
4114,5187,4,3.0,0.0
4114,5188,4,3.0,0.0
4114,5189,4,4.0,0.0
4114,5190,4,4.0,0.0
4114,5191,4,4.0,0.0
4114,5192,4,5.0,0.0
4114,5193,4,5.0,0.0
4114,5194,4,5.0,0.0
4114,5195,4,4.0,0.0
4114,5196,4,5.0,0.0
4114,5197,4,5.0,0.0
4114,5198,4,5.0,0.0
4114,5199,4,5.0,0.0
4114,5200,4,6.0,0.0
4114,5201,4,6.0,0.0
4114,5202,4,6.0,0.0
4114,5203,4,6.0,0.0
4114,5204,4,6.0,1.0
4114,5205,4,7.0,1.0
4114,5206,4,7.0,1.0
4114,5207,4,6.0,2.0
4114,5208,4,6.0,2.0
4114,5209,4,6.0,2.0
4114,5210,4,6.0,2.0
4114,5211,4,6.0,2.0
4114,5212,4,6.0,2.0
