time,id,location,accuracy,scale,algo,association_status,cl_radio,ap_cardinality
2017-09-01 19:30:35,2823,2010400027,99.7868,5,4,t,2.4GHz,1
2017-09-01 19:30:35,201,2010600055,99.3312,5,4,f,2.4GHz,2
2017-09-01 19:30:35,199,2010300582,99.4655,5,4,t,2.4GHz,1
2017-09-01 19:30:35,202,2010300774,99.2929,5,4,t,5GHz,1
2017-09-01 19:30:35,2116,2010600172,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,205,2010300099,99.7446,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1105,2010600493,99.811,5,4,t,5GHz,1
2017-09-01 19:30:35,1106,2010400028,99.7643,5,4,t,5GHz,1
2017-09-01 19:30:35,2526,2010300713,99.8259,5,4,t,2.4GHz,1
2017-09-01 19:30:35,2527,2010300813,99.6838,5,4,t,2.4GHz,1
2017-09-01 19:30:35,211,2010600168,96.1327,5,4,t,5GHz,2
2017-09-01 19:30:35,213,2010400494,99.8039,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3142,2010300397,99.4059,5,4,f,5GHz,1
2017-09-01 19:30:35,216,2010600514,98.1087,5,4,f,2.4GHz,2
2017-09-01 19:30:35,3143,2010300518,98.9889,5,4,f,2.4GHz,2
2017-09-01 19:30:35,2828,2010600169,99.7706,5,4,f,2.4GHz,1
2017-09-01 19:30:35,219,2010400474,98.85,5,4,f,2.4GHz,2
2017-09-01 19:30:35,2122,2010600150,98.9725,5,4,f,2.4GHz,2
2017-09-01 19:30:35,2533,2010300104,99.8075,5,4,t,2.4GHz,1
2017-09-01 19:30:35,3144,2010600609,99.8039,5,4,f,5GHz,1
2017-09-01 19:30:35,227,2010400217,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,1653,2010400401,99.6127,5,4,f,5GHz,1
2017-09-01 19:30:35,3145,2010300534,99.1584,5,4,f,2.4GHz,1
2017-09-01 19:30:35,230,2010400488,99.7915,5,4,t,2.4GHz,1
2017-09-01 19:30:35,1116,2010600156,99.393,5,4,f,5GHz,1
2017-09-01 19:30:35,2835,2010600125,99.7575,5,4,t,5GHz,1
2017-09-01 19:30:35,3146,2010400606,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,3147,2010300392,99.2855,5,4,f,2.4GHz,2
2017-09-01 19:30:35,3148,2010400271,99.7764,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2837,2010300751,99.4059,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3149,2010400386,99.6838,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1118,2010300521,99.549,5,4,t,2.4GHz,1
2017-09-01 19:30:35,3150,2010400197,99.7959,5,4,t,2.4GHz,1
2017-09-01 19:30:35,1119,2010400333,98.0388,5,4,t,2.4GHz,2
2017-09-01 19:30:35,237,2010600176,98.8778,5,4,f,5GHz,3
2017-09-01 19:30:35,2127,2010300546,99.6419,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1659,2010600828,99.8075,5,4,f,2.4GHz,1
2017-09-01 19:30:35,245,2010600064,98.2964,5,4,t,2.4GHz,3
2017-09-01 19:30:35,3151,2010400038,99.7113,5,4,t,5GHz,1
2017-09-01 19:30:35,2842,2010300407,99.8259,5,4,f,2.4GHz,1
2017-09-01 19:30:35,246,2010400285,99.7327,5,4,t,2.4GHz,1
2017-09-01 19:30:35,2843,2010400415,99.4331,5,4,t,5GHz,1
2017-09-01 19:30:35,3152,2010400351,99.8,5,4,t,2.4GHz,1
2017-09-01 19:30:35,3153,2010400028,99.7643,5,4,t,5GHz,1
2017-09-01 19:30:35,2134,2010400394,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,1665,2010400386,99.438,5,4,f,5GHz,1
2017-09-01 19:30:35,3154,2010400415,99.4331,5,4,t,5GHz,1
2017-09-01 19:30:35,251,2010400101,98.1962,5,4,f,5GHz,3
2017-09-01 19:30:35,1129,2010600874,99.6938,5,4,f,5GHz,2
2017-09-01 19:30:35,252,2010300411,99.4117,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2140,2010600549,99.7959,5,4,f,5GHz,1
2017-09-01 19:30:35,2845,2010400264,98.5673,5,4,t,2.4GHz,2
2017-09-01 19:30:35,2141,2010400160,99.8,5,4,f,5GHz,1
2017-09-01 19:30:35,3155,2010300665,99.5528,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1666,2010400405,99.6348,5,4,t,5GHz,1
2017-09-01 19:30:35,2847,2010300154,99.6078,5,4,f,5GHz,1
2017-09-01 19:30:35,256,2010400130,97.493,5,4,f,5GHz,3
2017-09-01 19:30:35,2848,2010600946,99.7418,5,4,f,5GHz,1
2017-09-01 19:30:35,2542,2010300155,99.761,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3156,2010400581,99.6838,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2543,2010300153,99.1968,5,4,t,5GHz,1
2017-09-01 19:30:35,1668,2010400409,99.6756,5,4,t,5GHz,1
2017-09-01 19:30:35,3157,2010600184,99.6388,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2144,2010400056,99.6307,5,4,t,5GHz,1
2017-09-01 19:30:35,260,2010600817,99.7892,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3158,2010400605,99.5736,5,4,f,2.4GHz,1
2017-09-01 19:30:35,261,2010400486,99.8333,5,4,t,5GHz,1
2017-09-01 19:30:35,263,2010300371,99.492,5,4,f,2.4GHz,1
2017-09-01 19:30:35,266,2010300757,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,265,2010300786,98.2373,5,4,f,2.4GHz,2
2017-09-01 19:30:35,267,2010600927,97.9299,5,4,f,5GHz,3
2017-09-01 19:30:35,3159,2010400461,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,268,2010400418,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,3160,2010400093,99.7113,5,4,f,5GHz,1
2017-09-01 19:30:35,3161,2010400097,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,2852,2010400072,99.7575,5,4,t,2.4GHz,1
2017-09-01 19:30:35,1141,2010300386,99.719,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2148,2010400096,99.7818,5,4,f,5GHz,1
2017-09-01 19:30:35,3162,2010600189,99.7226,5,4,f,5GHz,1
2017-09-01 19:30:35,2854,2010600680,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,276,2010300521,99.6697,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3163,2010400386,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,2856,2010400495,98.4189,5,4,t,5GHz,1
2017-09-01 19:30:35,1147,2010300407,97.5317,5,4,f,2.4GHz,3
2017-09-01 19:30:35,279,2010600056,99.7818,5,4,t,2.4GHz,1
2017-09-01 19:30:35,1679,2010300310,98.548,5,4,f,5GHz,2
2017-09-01 19:30:35,1680,2010400018,99.2023,5,4,f,5GHz,1
2017-09-01 19:30:35,280,2010600970,99.0595,5,4,f,5GHz,2
2017-09-01 19:30:35,2857,2010400383,99.75,5,4,t,5GHz,1
2017-09-01 19:30:35,3164,2010600798,99.8039,5,4,t,5GHz,1
2017-09-01 19:30:35,3165,2010300391,99.0211,5,4,t,5GHz,1
2017-09-01 19:30:35,282,2010600613,99.7868,5,4,t,5GHz,1
2017-09-01 19:30:35,281,2010600782,99.7959,5,4,t,5GHz,1
2017-09-01 19:30:35,3166,2010600878,99.8174,5,4,f,5GHz,1
2017-09-01 19:30:35,1153,2010400391,98.8519,5,4,f,5GHz,2
2017-09-01 19:30:35,2554,2010600474,99.8143,5,4,f,5GHz,1
2017-09-01 19:30:35,290,2010400365,99.1835,5,4,t,5GHz,1
2017-09-01 19:30:35,2155,2010400617,99.6667,5,4,f,2.4GHz,1
2017-09-01 19:30:35,291,2010400394,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,1682,2010600464,98.4331,5,4,f,5GHz,3
2017-09-01 19:30:35,292,2010400493,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,2556,2010600560,99.8075,5,4,t,5GHz,1
2017-09-01 19:30:35,2157,2010400575,99.4084,5,4,f,2.4GHz,1
2017-09-01 19:30:35,293,2010600670,98.238,5,4,f,5GHz,3
2017-09-01 19:30:35,2159,2010600977,99.6985,5,4,f,5GHz,2
2017-09-01 19:30:35,295,2010400560,98.5665,5,4,f,2.4GHz,2
2017-09-01 19:30:35,1689,2010400364,99.5149,5,4,t,5GHz,1
2017-09-01 19:30:35,299,2010400368,96.9461,5,4,f,5GHz,3
2017-09-01 19:30:35,2165,2010600741,99,5,4,t,5GHz,1
2017-09-01 19:30:35,2861,2010400333,99.7959,5,4,f,2.4GHz,1
2017-09-01 19:30:35,301,2010400393,99.8204,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2862,2010400545,98.5858,5,4,t,5GHz,1
2017-09-01 19:30:35,2863,2010400549,99.1728,5,4,t,5GHz,1
2017-09-01 19:30:35,1691,2010400220,99.657,5,4,f,2.4GHz,1
2017-09-01 19:30:35,303,2010600897,99.7706,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3167,2010400208,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,2169,2010600660,99.7172,5,4,f,2.4GHz,1
2017-09-01 19:30:35,306,2010400103,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,1164,2010600170,99.7915,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3168,2010300791,99.7226,5,4,t,5GHz,1
2017-09-01 19:30:35,2866,2010400494,98.2626,5,4,t,5GHz,2
2017-09-01 19:30:35,1700,2010400150,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,311,2010400462,99.5233,5,4,t,5GHz,1
2017-09-01 19:30:35,314,2010600578,99.7791,5,4,t,5GHz,1
2017-09-01 19:30:35,1702,2010400406,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,2174,2010400364,99.5149,5,4,t,5GHz,1
2017-09-01 19:30:35,3169,2010400485,99.8232,5,4,t,5GHz,1
2017-09-01 19:30:35,316,2010600937,98.1046,5,4,f,5GHz,3
2017-09-01 19:30:35,1168,2010600209,99.5736,5,4,t,5GHz,1
2017-09-01 19:30:35,2177,2010400551,98.8079,5,4,t,2.4GHz,1
2017-09-01 19:30:35,2178,2010400056,99.6307,5,4,t,5GHz,1
2017-09-01 19:30:35,2869,2010600110,99.7764,5,4,f,5GHz,1
2017-09-01 19:30:35,1705,2010400095,99.7706,5,4,t,5GHz,1
2017-09-01 19:30:35,321,2010400402,98.3865,5,4,t,5GHz,2
2017-09-01 19:30:35,1170,2010400134,99.7643,5,4,t,5GHz,1
2017-09-01 19:30:35,3170,2010600043,99.1153,5,4,t,2.4GHz,1
2017-09-01 19:30:35,322,2010600548,99.8174,5,4,f,5GHz,1
2017-09-01 19:30:35,3171,2010400093,99.7113,5,4,f,5GHz,1
2017-09-01 19:30:35,326,2010400493,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,2566,2010400503,99.7643,5,4,t,5GHz,1
2017-09-01 19:30:35,331,2010600210,99.2456,5,4,f,5GHz,3
2017-09-01 19:30:35,334,2010400355,99.5636,5,4,t,2.4GHz,1
2017-09-01 19:30:35,336,2010400379,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,1176,2010300557,98.6067,5,4,t,5GHz,1
2017-09-01 19:30:35,2874,2010400631,98.8945,5,4,t,2.4GHz,1
2017-09-01 19:30:35,2186,2010400482,99.5918,5,4,f,5GHz,1
2017-09-01 19:30:35,2875,2010600808,99.7643,5,4,f,5GHz,1
2017-09-01 19:30:35,341,2010300562,99.4128,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1718,2010400591,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,345,2010400335,98.4881,5,4,t,5GHz,2
2017-09-01 19:30:35,344,2010400430,99.7113,5,4,t,2.4GHz,1
2017-09-01 19:30:35,2188,2010400037,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,346,2010600484,99.746,5,4,t,2.4GHz,1
2017-09-01 19:30:35,3172,2010600790,99.7959,5,4,f,5GHz,1
2017-09-01 19:30:35,1182,2010400569,99.7643,5,4,t,2.4GHz,1
2017-09-01 19:30:35,1183,2010300025,99.1584,5,4,t,5GHz,1
2017-09-01 19:30:35,351,2010400405,99.6348,5,4,t,5GHz,1
2017-09-01 19:30:35,2575,2010300154,99.5528,5,4,t,5GHz,1
2017-09-01 19:30:35,2878,2010600133,98.5799,5,4,f,2.4GHz,2
2017-09-01 19:30:35,353,2010400525,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,3173,2010400017,99.7172,5,4,t,5GHz,1
2017-09-01 19:30:35,3174,2010400567,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,355,2010600478,99.7764,5,4,t,5GHz,1
2017-09-01 19:30:35,1187,2010600168,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,1190,2010600052,99.6667,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1194,2010600167,99.4237,5,4,t,5GHz,2
2017-09-01 19:30:35,1729,2010300526,99.761,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3175,2010400570,99.3386,5,4,f,2.4GHz,1
2017-09-01 19:30:35,360,2010600738,99.6914,5,4,f,5GHz,1
2017-09-01 19:30:35,2882,2010400546,99.6838,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3176,2010600007,99,5,4,t,2.4GHz,1
2017-09-01 19:30:35,364,2010400507,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,1200,2010400028,99.7643,5,4,t,5GHz,1
2017-09-01 19:30:35,1205,2010400456,99.6985,5,4,t,5GHz,1
2017-09-01 19:30:35,1207,2010400038,97.3639,5,4,f,5GHz,2
2017-09-01 19:30:35,2196,2010400546,99,5,4,t,2.4GHz,1
2017-09-01 19:30:35,371,2010400244,99.7327,5,4,t,5GHz,1
2017-09-01 19:30:35,372,2010600847,98.7677,5,4,t,2.4GHz,1
2017-09-01 19:30:35,373,2010600871,98.4797,5,4,f,5GHz,3
2017-09-01 19:30:35,374,2010600032,99.75,5,4,t,2.4GHz,1
2017-09-01 19:30:35,1212,2010600142,98.599,5,4,f,2.4GHz,2
2017-09-01 19:30:35,377,2010600156,99.7764,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3177,2010300744,99.5,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3178,2010400267,99.4577,5,4,t,5GHz,1
2017-09-01 19:30:35,2201,2010400530,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,381,2010400402,97.3483,5,4,t,5GHz,2
2017-09-01 19:30:35,3179,2010600650,99.8259,5,4,f,5GHz,1
2017-09-01 19:30:35,2886,2010400564,99.2929,5,4,t,2.4GHz,1
2017-09-01 19:30:35,1739,2010400514,99.8039,5,4,f,2.4GHz,1
2017-09-01 19:30:35,385,2010400418,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,387,2010300517,99.7735,5,4,t,2.4GHz,1
2017-09-01 19:30:35,3180,2010400517,99.8174,5,4,f,5GHz,1
2017-09-01 19:30:35,3181,2010300546,99.3738,5,4,t,5GHz,1
2017-09-01 19:30:35,389,2010600817,99.7915,5,4,t,5GHz,1
2017-09-01 19:30:35,3182,2010600492,99.2724,5,4,t,2.4GHz,1
2017-09-01 19:30:35,1220,2010600962,98.4823,5,4,t,2.4GHz,2
2017-09-01 19:30:35,2592,2010600195,99.5697,5,4,t,2.4GHz,1
2017-09-01 19:30:35,2204,2010400381,99.1437,5,4,f,2.4GHz,1
2017-09-01 19:30:35,392,2010600946,99.7348,5,4,f,2.4GHz,2
2017-09-01 19:30:35,394,2010400507,99.5412,5,4,f,5GHz,2
2017-09-01 19:30:35,393,2010300498,99.3675,5,4,t,5GHz,1
2017-09-01 19:30:35,3183,2010400545,99.7172,5,4,t,5GHz,1
2017-09-01 19:30:35,396,2010300366,99.1611,5,4,t,5GHz,1
2017-09-01 19:30:35,398,2010600032,99.75,5,4,t,2.4GHz,1
2017-09-01 19:30:35,399,2010300670,99.393,5,4,t,5GHz,1
2017-09-01 19:30:35,1741,2010400502,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,2593,2010400267,98.7211,5,4,f,5GHz,2
2017-09-01 19:30:35,400,2010600529,99.0135,5,4,f,5GHz,3
2017-09-01 19:30:35,1743,2010400366,99.4227,5,4,t,5GHz,1
2017-09-01 19:30:35,402,2010600281,99.7538,5,4,f,5GHz,1
2017-09-01 19:30:35,2597,2010400429,99.3453,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1223,2010400026,99.6307,5,4,t,5GHz,1
2017-09-01 19:30:35,404,2010400119,99.0497,5,4,f,5GHz,3
2017-09-01 19:30:35,1225,2010600858,99.8,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2893,2010600199,99.8259,5,4,t,2.4GHz,1
2017-09-01 19:30:35,405,2010400097,99.7764,5,4,t,5GHz,1
2017-09-01 19:30:35,407,2010400320,97.9922,5,4,f,5GHz,2
2017-09-01 19:30:35,408,2010600588,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,409,2010400416,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,410,2010600975,99.7915,5,4,f,5GHz,1
2017-09-01 19:30:35,412,2010600310,96.252,5,4,f,2.4GHz,2
2017-09-01 19:30:35,417,2010600212,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,3184,2010400075,99.7575,5,4,t,5GHz,1
2017-09-01 19:30:35,421,2010400251,99.6464,5,4,f,2.4GHz,1
2017-09-01 19:30:35,422,2010600095,99.7915,5,4,f,5GHz,1
2017-09-01 19:30:35,423,2010400389,99.5636,5,4,t,5GHz,1
2017-09-01 19:30:35,2210,2010400208,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,2603,2010400604,99.0937,5,4,t,5GHz,1
2017-09-01 19:30:35,427,2010600507,99.8419,5,4,t,5GHz,2
2017-09-01 19:30:35,3185,2010300072,99.6419,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3186,2010400041,99.7764,5,4,t,5GHz,1
2017-09-01 19:30:35,429,2010300757,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,2896,2010400640,99.1576,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1753,2010600577,98.3624,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3187,2010400090,99.7868,5,4,f,5GHz,1
2017-09-01 19:30:35,437,2010600672,99.6756,5,4,t,5GHz,2
2017-09-01 19:30:35,438,2010600888,99.7959,5,4,f,5GHz,2
2017-09-01 19:30:35,3188,2010400430,99.8143,5,4,f,5GHz,1
2017-09-01 19:30:35,439,2010400364,99.5149,5,4,f,5GHz,1
2017-09-01 19:30:35,2898,2010300346,98.6862,5,4,f,2.4GHz,2
2017-09-01 19:30:35,2901,2010300091,99.6165,5,4,t,5GHz,1
2017-09-01 19:30:35,2903,2010300420,99.6667,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1242,2010600920,99.7478,5,4,f,5GHz,2
2017-09-01 19:30:35,2606,2010600764,99.7113,5,4,t,5GHz,1
2017-09-01 19:30:35,443,2010300409,97.8799,5,4,f,2.4GHz,2
2017-09-01 19:30:35,1244,2010400281,99.811,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1246,2010400595,99.6838,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1248,2010400018,99.2023,5,4,f,5GHz,1
2017-09-01 19:30:35,2905,2010300395,98.7952,5,4,f,2.4GHz,2
2017-09-01 19:30:35,1761,2010400439,99.7113,5,4,t,5GHz,1
2017-09-01 19:30:35,450,2010600872,99.8039,5,4,f,5GHz,1
2017-09-01 19:30:35,453,2010600507,99.8419,5,4,t,5GHz,1
2017-09-01 19:30:35,2218,2010400100,99.6838,5,4,f,5GHz,2
2017-09-01 19:30:35,455,2010600471,99.622,5,4,t,5GHz,1
2017-09-01 19:30:35,2908,2010400385,97.9668,5,4,f,2.4GHz,2
2017-09-01 19:30:35,458,2010600156,97.9305,5,4,f,2.4GHz,3
2017-09-01 19:30:35,459,2010600044,99.831,5,4,t,2.4GHz,1
2017-09-01 19:30:35,463,2010600216,99.393,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2911,2010400217,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,2912,2010400075,99.7575,5,4,t,5GHz,1
2017-09-01 19:30:35,468,2010400055,98.3078,5,4,f,5GHz,1
2017-09-01 19:30:35,3189,2010600873,99.8143,5,4,f,5GHz,1
2017-09-01 19:30:35,1769,2010400593,99.7327,5,4,f,2.4GHz,1
2017-09-01 19:30:35,469,2010400456,99.6985,5,4,t,5GHz,1
2017-09-01 19:30:35,2227,2010400461,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,3190,2010600559,99.7706,5,4,t,5GHz,1
2017-09-01 19:30:35,470,2010400059,97.929,5,4,f,5GHz,3
2017-09-01 19:30:35,2228,2010400386,99.6838,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1770,2010400587,99.6078,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3191,2010400192,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,2230,2010400244,99.7327,5,4,t,5GHz,1
2017-09-01 19:30:35,3192,2010600513,99.0047,5,4,t,5GHz,2
2017-09-01 19:30:35,2620,2010600208,98.6809,5,4,f,5GHz,3
2017-09-01 19:30:35,3193,2010600172,99.7327,5,4,f,5GHz,1
2017-09-01 19:30:35,1772,2010600693,98.9853,5,4,f,5GHz,2
2017-09-01 19:30:35,474,2010600168,97.0094,5,4,t,5GHz,3
2017-09-01 19:30:35,478,2010400425,99.8075,5,4,f,5GHz,1
2017-09-01 19:30:35,3194,2010600087,98.0706,5,4,f,2.4GHz,2
2017-09-01 19:30:35,479,2010600475,99.6324,5,4,f,2.4GHz,1
2017-09-01 19:30:35,480,2010300044,98.8453,5,4,t,5GHz,1
2017-09-01 19:30:35,1270,2010400158,99.1789,5,4,f,5GHz,2
2017-09-01 19:30:35,1271,2010600185,98.1851,5,4,f,2.4GHz,2
2017-09-01 19:30:35,2237,2010400211,99.6838,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2917,2010600762,99.8143,5,4,f,5GHz,1
2017-09-01 19:30:35,484,2010600208,97.9047,5,4,f,2.4GHz,2
2017-09-01 19:30:35,2239,2010600935,99.811,5,4,f,5GHz,1
2017-09-01 19:30:35,3195,2010400629,97.5392,5,4,t,2.4GHz,1
2017-09-01 19:30:35,1274,2010400416,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,1777,2010400270,99.8333,5,4,f,2.4GHz,1
2017-09-01 19:30:35,489,2010400365,99.1835,5,4,t,5GHz,1
2017-09-01 19:30:35,1779,2010300761,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,490,2010600841,99.1695,5,4,f,2.4GHz,1
2017-09-01 19:30:35,1275,2010400503,99.7643,5,4,t,5GHz,1
2017-09-01 19:30:35,492,2010600213,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,496,2010300090,98.1309,5,4,f,2.4GHz,3
2017-09-01 19:30:35,3196,2010400516,99.831,5,4,f,5GHz,1
2017-09-01 19:30:35,498,2010400005,98.4725,5,4,f,5GHz,2
2017-09-01 19:30:35,1784,2010400366,99.8,5,4,t,5GHz,1
2017-09-01 19:30:35,1785,2010600219,99.6838,5,4,t,2.4GHz,1
2017-09-01 19:30:35,1276,2010400219,99.6026,5,4,t,2.4GHz,1
2017-09-01 19:30:35,501,2010600202,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,502,2010600589,99.078,5,4,f,5GHz,2
2017-09-01 19:30:35,3197,2010300511,99.1437,5,4,t,5GHz,1
2017-09-01 19:30:35,3198,2010400618,99.7706,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2920,2010400451,99.2908,5,4,f,2.4GHz,2
2017-09-01 19:30:35,2245,2010300480,99.4227,5,4,t,2.4GHz,1
2017-09-01 19:30:35,3199,2010300565,97.6089,5,4,t,5GHz,1
2017-09-01 19:30:35,3200,2010600216,99.6838,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2921,2010600600,99.7327,5,4,f,5GHz,1
2017-09-01 19:30:35,513,2010400522,99.5,5,4,t,5GHz,1
2017-09-01 19:30:35,514,2010600827,99.7226,5,4,f,2.4GHz,1
2017-09-01 19:30:35,516,2010600684,99.6838,5,4,t,5GHz,2
2017-09-01 19:30:35,2629,2010400058,99.7278,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2922,2010400567,99.6838,5,4,t,2.4GHz,1
2017-09-01 19:30:35,519,2010400129,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,2925,2010600872,99.8039,5,4,f,5GHz,1
2017-09-01 19:30:35,3201,2010600016,98.8922,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2926,2010300147,99.4523,5,4,f,2.4GHz,1
2017-09-01 19:30:35,522,2010300497,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,524,2010400365,99.1835,5,4,t,5GHz,1
2017-09-01 19:30:35,2928,2010600010,95.6714,5,4,f,2.4GHz,2
2017-09-01 19:30:35,525,2010600881,98.9564,5,4,f,2.4GHz,2
2017-09-01 19:30:35,527,2010400367,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,2251,2010400365,99.1835,5,4,t,5GHz,1
2017-09-01 19:30:35,528,2010600209,99.5736,5,4,t,5GHz,1
2017-09-01 19:30:35,3202,2010400103,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,534,2010600904,98.7575,5,4,f,5GHz,3
2017-09-01 19:30:35,3203,2010400518,99.7113,5,4,f,5GHz,1
2017-09-01 19:30:35,535,2010600173,99.2,5,4,t,5GHz,1
2017-09-01 19:30:35,2930,2010400219,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,3204,2010600965,99.8,5,4,f,5GHz,1
2017-09-01 19:30:35,3205,2010400618,99.7706,5,4,f,2.4GHz,1
2017-09-01 19:30:35,541,2010600162,99.1342,5,4,f,2.4GHz,2
2017-09-01 19:30:35,3206,2010600076,99.7764,5,4,t,5GHz,1
2017-09-01 19:30:35,545,2010300154,98.6648,5,4,f,2.4GHz,3
2017-09-01 19:30:35,1801,2010400389,99.5636,5,4,t,5GHz,1
2017-09-01 19:30:35,3207,2010400214,99.8039,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2256,2010300522,99.7327,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3208,2010400586,99.657,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2637,2010400309,99.6838,5,4,f,2.4GHz,1
2017-09-01 19:30:35,3209,2010600090,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,551,2010400606,99.2662,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2260,2010400189,99.6985,5,4,f,2.4GHz,1
2017-09-01 19:30:35,2262,2010400391,99.4359,5,4,t,5GHz,1
2017-09-01 19:30:35,555,2010600582,99.1532,5,4,f,5GHz,3
2017-09-01 19:30:35,2937,2010300660,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,557,2010300393,99.3206,5,4,f,2.4GHz,1
2017-09-01 19:30:35,558,2010600724,99.6838,5,4,t,5GHz,1
2017-09-01 19:30:35,1803,2010400604,99.567,5,4,t,2.4GHz,1
2017-09-01 19:30:35,1303,2010400103,99.6838,5,4,f,5GHz,1
2017-09-01 19:30:35,562,2010300670,97.9129,5,4,t,2.4GHz,3
2017-09-01 19:30:35,563,2010600957,97.8068,5,4,f,5GHz,3
2017-09-01 19:30:35,564,2010600324,98.9178,5,4,t,5GHz,3
2017-09-01 19:30:35,565,2010600216,99.7172,5,4,t,5GHz,1
2017-09-01 19:30:35,2939,2010600549,99.7959,5,4,t,5GHz,1
