"time","id","location","accuracy","scale","algo","association_status","cl_radio","ap_cardinality"
"2017-09-01 19:28:31","c565f9dd166d58fbe30ee97551d19290be6438a6","2010400200","97.7639","5","4","t","5GHz","1"
"2017-09-01 19:28:31","f8e56fd6c3070e308aad246d63ab08ffb54c0a5c","2010400450","99.5451","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","7a4a95f594c6869ba2c1e3d66ccf88537825f461","2010400101","99.6838","5","4","f","5GHz","1"
"2017-09-01 19:28:31","28577677241dde8fcbaf0eb6e9cb1af60a0e1404","2010300566","99.1835","5","4","t","5GHz","1"
"2017-09-01 19:28:31","0cd0664542a97416088a103b7d084324793844a7","2010400086","99.7643","5","4","t","5GHz","1"
"2017-09-01 19:28:31","8a35d250d2106976bf75cd1109d1d11ce692b027","2010400570","98.2299","5","4","t","2.4GHz","1"
"2017-09-01 19:28:31","5badff8c29dc7dcf8e08d88a31d330e75e5ee2b7","2010600873","99.5636","5","4","t","2.4GHz","1"
"2017-09-01 19:28:31","261db36bdf9b7ea0b57222956e8cc67fd5d01f08","2010400211","99.7735","5","4","f","5GHz","1"
"2017-09-01 19:28:31","51d078c49abcd20712d3bf265204aff1a2cc95f0","2010300306","99.6938","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","c46a6679320b1d7c71c47089834e4dee4c3b1e47","2010600545","99.6838","5","4","t","5GHz","1"
"2017-09-01 19:28:31","ad025c639778a8f60855329fedd7707f6bc57d78","2010400043","99.6127","5","4","t","5GHz","1"
"2017-09-01 19:28:31","9f5f33ced55551ea1448faafcbd499d8dcd98453","2010400343","98.9042","5","4","f","5GHz","3"
"2017-09-01 19:28:31","b8485d42c641d0587facecf9e3ea5901278a693a","2010400273","98.0301","5","4","f","5GHz","3"
"2017-09-01 19:28:31","c62354208395d8454817770144a789566ef18f4e","2010300078","99.6151","5","4","t","2.4GHz","1"
"2017-09-01 19:28:31","4dc48c718566d1bda0a18e049c4f8c3862cadf1f","2010600901","99.7706","5","4","t","5GHz","1"
"2017-09-01 19:28:31","607cadbdeb258e22d4d3c9f2f6a679317d83809e","2010300160","99.4483","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","9d68fedd6be88daba3c4ac6893b77a9175813c37","2010400145","99.6838","5","4","f","5GHz","1"
"2017-09-01 19:28:31","47270378930f4c07d496ec21ba3cc91c2077bca1","2010300716","99.6784","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","9f2cb13c32246d12e9404f4aa4bbd04364f1f547","2010300424","99.1997","5","4","f","2.4GHz","2"
"2017-09-01 19:28:31","ef1cb94b568ca8366596e2367a95a9433a7c7230","2010300145","99.8438","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","cffaac9a79715ac0e8ae28ed323e714901da7e55","2010400473","99.6914","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","0e044f5bced87b4d111f7a6cc81a1b7357a46f37","2010400393","99.8204","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","94b0ea63d94e0eab7abebf94523f22bf10150bfd","2010600666","99.2812","5","4","f","5GHz","2"
"2017-09-01 19:28:31","122381d3e36b3d833fde747fdbe71aa9903517d0","2010400070","99.7113","5","4","f","5GHz","1"
"2017-09-01 19:28:31","0a31aff3e457f54eb19dd24a94c31baef06a878a","2010300725","97.8874","5","4","f","2.4GHz","3"
"2017-09-01 19:28:31","4c0aaea1c8f94a36c3de4eb187eec46b68cdc2d1","2010300562","99","5","4","t","5GHz","1"
"2017-09-01 19:28:31","77dfab49d5c686ebf8618507ec2f5de47cafbb59","2010300318","99.5528","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","a8746b0de7eb6b61296b106656559ed92dbd1802","2010600202","99.7915","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","8ca84315a62a20b54566d2fac267f2b3a3bb1cd2","2010400498","99.6838","5","4","t","5GHz","1"
"2017-09-01 19:28:31","47c4183484dbe62cb9e93e507a73cee76ce64c68","2010400366","99.4227","5","4","t","5GHz","1"
"2017-09-01 19:28:31","7763750a7bdd8db064d7510597da6130603328e3","2010300721","99.4102","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","1e9d2325d7904eedce8fb70714cc2ca0d1730ec8","2010600897","99.6013","5","4","f","2.4GHz","2"
"2017-09-01 19:28:31","b9ed266cbba9dbfc8e14df80058f6270ee527d94","2010400389","99.5636","5","4","f","5GHz","1"
"2017-09-01 19:28:31","4488e182a91c8b050497216053faf3e1b8b9957f","2010300761","99.2724","5","4","t","2.4GHz","1"
"2017-09-01 19:28:31","bafe517c9564fe4499b498319dd7f348dcdbdd34","2010600011","95.956","5","4","f","2.4GHz","2"
"2017-09-01 19:28:31","175ae3e3e23d48ab7fab526c93e32c9fc24957eb","2010600016","93.0675","5","4","f","2.4GHz","3"
"2017-09-01 19:28:31","9abfc859425773d82f9436d24a6ab96aab016d96","2010400597","99.2929","5","4","f","5GHz","1"
"2017-09-01 19:28:31","2da98ccbc95909e3983c6a7fac4561825b43de3b","2010300144","98.7339","5","4","t","5GHz","2"
"2017-09-01 19:28:31","9b2f5451501dc8d7da90f094b0f5e97a04677668","2010600875","99.8399","5","4","f","5GHz","1"
"2017-09-01 19:28:31","d00bbf12c48cf8d533b57e9193ac728ed5109c2f","2010600140","99.4429","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","5bb12b335b30f8fcd3e7582d8eb42bd5d97474c1","2010300159","99.622","5","4","t","5GHz","1"
"2017-09-01 19:28:31","a2d277a5ebe6aec649bccbb2e4cd7f05c2803a88","2010400423","98.7429","5","4","t","5GHz","2"
"2017-09-01 19:28:31","423aa2ed82ede45b94b460791cad3d201417b853","2010600545","99.6838","5","4","t","5GHz","1"
"2017-09-01 19:28:31","742a58f9935b3a4856d9965b4477fcf7fdb7e1a6","2010400566","99.6985","5","4","f","5GHz","1"
"2017-09-01 19:28:31","e1f99de7ae18ee789be8e6df881b75fbba27ee88","2010300563","99.6727","5","4","f","2.4GHz","1"
"2017-09-01 19:28:31","f6ee69064c1dad86f7b02f5a91f57256d997fe1e","2010400481","99.2523","5","4","f","5GHz","2"
"2017-09-01 19:28:31","b9cb6ecc28b4bd8b16875ece65be0471b2d516f6","2010300388","96.8377","5","4","t","5GHz","1"
"2017-09-01 19:28:31","3739b0770dad365b957141ccb2eba8444ab0edea","2010400491","99.7327","5","4","f","5GHz","1"
