15,1504266889,4544
15,1504266927,1033
15,1504266942,1033
15,1504266948,1033
15,1504266996,1033
15,1504267001,4544
15,1504267002,1033
15,1504267007,1033
15,1504267012,4544
15,1504267071,1033
16,1504266809,6129
16,1504266871,6129
16,1504266882,6129
16,1504266892,4591
16,1504266933,6129
17,1504265936,6129
17,1504265954,6129
18,1504266066,1033
18,1504266072,1033
18,1504266173,1033
18,1504266195,1033
19,1504266877,4000
20,1504266123,6109
20,1504266126,4599
20,1504266128,6064
20,1504266130,4591
20,1504266135,4591
20,1504266138,6064
20,1504266140,6109
20,1504266162,4580
20,1504266165,6064
20,1504266172,4544
20,1504266183,4591
20,1504266186,4560
20,1504266188,4591
20,1504266191,4599
20,1504266193,6109
20,1504266210,6129
20,1504266221,4591
20,1504266225,6109
20,1504266229,4599
20,1504266241,6109
20,1504266251,6129
20,1504266252,4580
20,1504266292,4560
21,1504265626,4599
21,1504265702,4599
21,1504265740,4599
21,1504265745,4599
22,1504266499,6000
22,1504266514,6000
22,1504266572,6000
22,1504266624,6000
23,1504265944,6000
23,1504265959,6000
23,1504265969,6000
23,1504266000,6000
24,1504265381,4570
24,1504265430,4570
25,1504266750,4617
25,1504266818,4617
25,1504266824,4617
26,1504266750,4560
27,1504265286,6087
27,1504265289,4560
27,1504265302,6087
28,1504265322,1033
28,1504265381,1033
29,1504266399,1000
29,1504266440,1000
30,1504267062,6099
30,1504267073,6099
30,1504267078,6099
30,1504267082,6109
30,1504267125,6109
30,1504267189,6109
30,1504267190,6099
30,1504267195,6099
31,1504265429,4544
31,1504265440,4544
31,1504265445,4544
31,1504265450,4544
32,1504266366,4617
32,1504266392,4617
33,1504265366,4560
33,1504265377,4560
33,1504265388,4560
34,1504267003,6129
34,1504267065,6129
34,1504267071,6129
35,1504265760,4000
35,1504265816,4000
35,1504265826,4000
35,1504265862,4000
35,1504265943,4000
35,1504265948,4000
35,1504265959,4000
35,1504265963,4000
35,1504265964,4000
35,1504265995,4000
35,1504266005,4000
35,1504266009,4000
35,1504266047,4000
35,1504266130,4000
35,1504266131,4000
35,1504266137,4000
35,1504266145,4000
35,1504266161,4000
35,1504266162,4000
35,1504266167,4000
35,1504266172,4000
35,1504266183,4000
35,1504266187,4000
35,1504266188,4000
35,1504266208,4000
35,1504266223,4000
35,1504266230,4000
35,1504266251,4000
35,1504266253,4000
35,1504266308,4000
35,1504266364,4000
35,1504266366,4000
35,1504266369,4000
35,1504266395,4000
35,1504266400,4000
35,1504266441,4000
35,1504266446,4000
35,1504266496,4000
35,1504266509,4000
35,1504266545,4000
35,1504266553,4000
35,1504266554,4000
35,1504266564,4000
35,1504266565,4000
35,1504266571,4000
35,1504266616,4000
35,1504266619,4000
35,1504266632,4000
35,1504266633,4000
35,1504266638,4000
35,1504266674,4000
35,1504266689,4000
35,1504266705,4000
35,1504266803,4000
35,1504266808,4000
35,1504266881,4000
35,1504266948,4000
35,1504267010,4000
35,1504267062,4000
35,1504267129,4000
35,1504267134,4000
35,1504267139,4000
35,1504267145,4000
35,1504267196,4000
36,1504265616,1000
36,1504265622,1000
36,1504265627,1000
36,1504265688,1000
36,1504265693,1000
37,1504265861,4551
37,1504265862,4560
37,1504265873,4560
37,1504265882,4551
37,1504265887,4551
37,1504265896,4560
37,1504265929,4560
37,1504265940,4560
37,1504265950,4551
37,1504265951,4560
37,1504265955,4551
37,1504265957,4560
37,1504265968,4560
37,1504266007,4560
37,1504266063,4560
38,1504265929,6087
38,1504265939,6087
38,1504265956,6087
39,1504266009,4000
40,1504266303,4544
40,1504266309,4544
40,1504266437,4570
40,1504266443,6035
40,1504266506,4544
41,1504266574,4570
42,1504265439,4560
42,1504265445,4560
42,1504265511,4560
43,1504266326,6109
43,1504266330,1033
43,1504266367,1033
43,1504266378,1033
43,1504266379,6109
43,1504266390,6109
43,1504266433,6109
44,1504265764,4617
44,1504265769,4617
45,1504266369,1033
45,1504266380,1033
46,1504266438,6000
47,1504266448,4000
48,1504266682,6099
48,1504266688,6099
48,1504266733,6099
49,1504265705,1000
49,1504265761,1000
50,1504265379,4000
50,1504265426,4000
50,1504265442,4000
50,1504265504,4000
50,1504265515,4000
50,1504265551,4000
50,1504265562,4000
50,1504265567,4000
50,1504265578,4000
50,1504265588,4000
50,1504265593,4000
50,1504265614,4000
50,1504265692,4000
50,1504265713,4000
50,1504265813,4000
50,1504265823,4000
50,1504265881,4000
50,1504265892,4000
50,1504265949,4000
50,1504265954,4000
50,1504265970,4000
50,1504265991,4000
50,1504266059,4000
50,1504266074,4000
51,1504266293,6109
51,1504266309,6109
51,1504266314,6109
51,1504266328,6129
51,1504266368,6109
51,1504266378,6109
51,1504266391,6129
51,1504266394,6109
51,1504266397,6129
52,1504265433,6129
52,1504265439,6129
52,1504266362,1076
53,1504265374,6151
53,1504265385,6151
53,1504265430,6151
53,1504265442,6151
54,1504265814,6129
54,1504265819,6129
54,1504265822,6099
54,1504265864,4591
54,1504265881,6109
54,1504265892,6109
54,1504265939,4591
54,1504265940,4544
54,1504265945,4591
54,1504265950,4591
54,1504265951,4544
54,1504265955,4591
54,1504265956,6109
54,1504265961,4570
54,1504265967,4544
54,1504265993,6109
54,1504266002,6140
54,1504266004,4591
54,1504266009,6109
54,1504266010,4570
54,1504266047,6109
54,1504266053,6087
54,1504266055,6140
54,1504266057,6109
54,1504266058,4544
54,1504266068,6109
54,1504266069,4570
54,1504266073,6109
54,1504266117,6087
54,1504266118,4570
54,1504266122,4544
54,1504266129,4570
54,1504266134,4570
54,1504266145,4570
55,1504266617,4599
55,1504266622,4599
55,1504266640,6151
55,1504266671,4599
55,1504266682,4599
55,1504266685,6151
55,1504266689,6129
55,1504266702,6151
55,1504266741,6151
56,1504265611,4560
56,1504265616,4560
56,1504265627,4560
56,1504265675,1056
56,1504265685,1056
56,1504265711,1056
56,1504265736,1056
56,1504265739,4560
56,1504265756,1056
57,1504265383,4591
57,1504265386,4599
57,1504265429,4599
57,1504265434,4599
57,1504265451,4599
57,1504265453,4591
57,1504265512,4591
57,1504265553,4599
57,1504265555,6052
57,1504265561,4591
57,1504265576,6052
57,1504265580,4599
57,1504265582,4591
57,1504265592,6052
57,1504265599,4591
57,1504265615,4591
57,1504265618,4599
57,1504265619,6052
57,1504265625,4591
57,1504265672,6052
57,1504265675,6140
57,1504265681,6140
57,1504265684,4591
57,1504265689,4570
57,1504265694,4570
57,1504265697,6140
57,1504265704,6052
57,1504265711,6099
57,1504265737,4570
57,1504265738,4591
57,1504265741,6052
57,1504265745,6099
57,1504265750,6140
57,1504265751,6052
57,1504265757,6052
57,1504265764,4570
57,1504265766,6140
57,1504265767,6052
58,1504265288,4000
58,1504265304,4000
58,1504265310,4000
58,1504265383,4000
58,1504265426,4000
58,1504265441,4000
58,1504265445,4000
58,1504265451,4000
58,1504265497,4000
58,1504265555,4000
58,1504265612,4000
58,1504265690,4000
58,1504265763,4000
58,1504265816,4000
58,1504265862,4000
58,1504265892,4000
58,1504265894,4000
58,1504265928,4000
58,1504265946,4000
58,1504265951,4000
58,1504265962,4000
58,1504265993,4000
58,1504266005,4000
58,1504266008,4000
58,1504266010,4000
58,1504266050,4000
58,1504266062,4000
58,1504266067,4000
58,1504266072,4000
58,1504266118,4000
58,1504266139,4000
58,1504266175,4000
58,1504266207,4000
58,1504266223,4000
58,1504266312,4000
58,1504266363,4000
58,1504266379,4000
58,1504266400,4000
58,1504266432,4000
58,1504266497,4000
58,1504266499,4000
58,1504266513,4000
58,1504266541,4000
58,1504266552,4000
58,1504266630,4000
58,1504266750,4000
58,1504266755,4000
58,1504266890,4000
58,1504266943,4000
58,1504266948,4000
58,1504267000,4000
58,1504267005,4000
58,1504267010,4000
58,1504267078,4000
58,1504267083,4000
58,1504267130,4000
58,1504267188,4000
59,1504265689,4570
59,1504265694,4570
59,1504265737,4570
59,1504265764,4570
60,1504266512,6129
60,1504266551,6129
60,1504266562,6129
61,1504265694,4000
61,1504265819,4000
61,1504265872,4000
61,1504265950,4000
61,1504266008,4000
61,1504266060,4000
61,1504266065,4000
61,1504266070,4000
61,1504266075,4000
61,1504266164,4000
61,1504266206,4000
61,1504266364,4000
61,1504266390,4000
61,1504266515,4000
61,1504266619,4000
61,1504266624,4000
61,1504266635,4000
61,1504266755,4000
61,1504266791,4000
61,1504266817,4000
61,1504266875,4000
61,1504266927,4000
61,1504266937,4000
61,1504266948,4000
61,1504267000,4000
61,1504267015,4000
61,1504267073,4000
61,1504267125,4000
61,1504267188,4000
61,1504267198,4000
62,1504265821,4591
62,1504265864,4591
62,1504266400,4614
62,1504266438,4614
62,1504266449,4614
63,1504265822,6099
63,1504265864,4591
63,1504265865,4544
63,1504265885,6140
63,1504265892,4544
63,1504265928,6140
63,1504265931,6099
63,1504265938,6140
63,1504265939,4591
63,1504265940,4544
63,1504265944,6140
63,1504265945,4591
63,1504265948,6099
63,1504265950,4591
63,1504265951,4544
64,1504266365,4560
64,1504266368,4620
64,1504266379,4620
64,1504266431,6140
64,1504266438,4560
64,1504266444,4560
64,1504266450,4560
65,1504265367,1063
65,1504265378,1063
65,1504265383,1063
65,1504265440,1063
65,1504265683,1033
65,1504265693,1033
65,1504265741,1033
65,1504265811,1033
65,1504265814,6087
65,1504265824,4544
65,1504265830,4544
65,1504265862,4544
65,1504265871,4570
65,1504265882,4570
65,1504265886,1033
65,1504265891,1033
65,1504265893,4570
65,1504265894,6087
65,1504265927,6087
65,1504265936,4591
65,1504265937,4544
65,1504265944,6099
65,1504265953,6087
65,1504265958,4570
65,1504265959,6087
65,1504265962,6099
65,1504265963,4591
65,1504265969,4570
65,1504265994,6140
65,1504265996,6087
65,1504266001,6099
65,1504266002,6087
65,1504266004,1033
65,1504266007,6099
65,1504266009,1033
65,1504266049,6109
65,1504266053,6099
65,1504266059,6099
65,1504266064,6064
65,1504266066,6087
65,1504266069,4560
65,1504266116,6099
65,1504266123,6109
65,1504266125,4560
65,1504266128,6064
65,1504266130,4560
65,1504266135,6087
65,1504266136,4560
65,1504266138,6064
65,1504266140,6087
65,1504266145,6099
65,1504266165,6064
65,1504266167,6099
65,1504266173,6000
65,1504266178,6000
65,1504266184,6099
65,1504266186,4560
65,1504266188,6109
65,1504266190,6099
65,1504266193,6109
65,1504266209,6000
65,1504266225,6109
65,1504266241,6109
65,1504266251,6000
65,1504266292,6064
65,1504266305,6099
65,1504266308,6064
65,1504266310,6099
65,1504266361,6000
65,1504266362,6099
65,1504266393,6000
65,1504266442,6099
65,1504266499,6099
65,1504266619,6099
65,1504266682,6099
65,1504266688,6099
66,1504267137,6099
66,1504267142,6099
66,1504267145,4570
66,1504267183,4570
66,1504267186,6099
66,1504267189,4570
66,1504267191,6109
67,1504265958,4570
67,1504265969,4570
67,1504266001,4570
68,1504266010,4570
68,1504266050,4551
68,1504266055,4551
68,1504266060,4551
68,1504266069,4570
68,1504266118,4570
68,1504266129,4570
68,1504266134,4570
69,1504266224,4560
69,1504266229,4560
69,1504266251,6109
69,1504266252,4560
69,1504266308,4560
69,1504266326,6109
70,1504266177,4000
70,1504266187,4000
70,1504266208,4000
70,1504266223,4000
70,1504266253,4000
70,1504266294,4000
70,1504266304,4000
70,1504266364,4000
70,1504266369,4000
70,1504266370,4000
70,1504266386,4000
70,1504266395,4000
70,1504266400,4000
70,1504266441,4000
70,1504266446,4000
70,1504266509,4000
70,1504266545,4000
70,1504266565,4000
70,1504266571,4000
71,1504267082,1000
71,1504267134,1000
71,1504267139,1000
72,1504265562,4599
72,1504265578,4599
72,1504265584,4599
72,1504265589,4599
72,1504265616,4599
73,1504266938,6031
73,1504266949,6109
73,1504266954,6109
74,1504266165,4599
74,1504266176,4599
74,1504266192,4599
75,1504266542,1056
75,1504266553,1056
76,1504266120,6109
76,1504266131,6109
76,1504266142,6109
76,1504266169,6109
76,1504266174,6109
76,1504266206,6109
77,1504265444,4000
77,1504265449,4000
77,1504265511,4000
77,1504265517,4000
77,1504265579,4000
77,1504265584,4000
77,1504265594,4000
77,1504265599,4000
77,1504265630,4000
77,1504265750,4000
77,1504265755,4000
78,1504265290,1000
78,1504265310,1000
78,1504265325,1000
79,1504265754,4617
79,1504265817,4617
79,1504265820,4570
79,1504265830,4570
79,1504265863,4570
79,1504265865,4617
79,1504265881,4617
79,1504265890,4570
79,1504265895,4570
79,1504265949,4570
79,1504265950,4617
79,1504265955,4570
79,1504265960,4617
79,1504265966,4570
79,1504266055,4617
79,1504266071,4617
79,1504266117,4570
79,1504266120,6109
79,1504266121,4572
79,1504266122,4570
79,1504266123,4617
79,1504266129,4617
79,1504266131,6109
79,1504266132,6087
79,1504266133,4599
79,1504266136,4572
79,1504266138,4570
79,1504266139,4599
79,1504266142,6109
79,1504266145,4617
79,1504266165,4570
79,1504266166,4599
79,1504266169,6109
79,1504266174,6109
79,1504266180,6087
79,1504266182,4599
79,1504266187,4617
79,1504266193,4599
79,1504266206,6109
79,1504266209,4599
79,1504266222,6109
79,1504266223,6087
79,1504266225,4570
79,1504266229,4617
79,1504266230,4570
79,1504266255,6087
79,1504266303,6109
79,1504266329,6109
79,1504266361,6109
79,1504266362,6087
79,1504266367,6109
79,1504266377,4570
80,1504266186,4560
80,1504266292,4560
80,1504266303,4560
80,1504266314,4560
81,1504265288,6129
81,1504265305,6129
82,1504265428,1000
82,1504265438,1000
82,1504265444,1000
82,1504265454,1000
82,1504265495,1000
82,1504265515,1000
82,1504265566,1000
83,1504266513,4000
83,1504266622,4000
83,1504266674,4000
83,1504266732,4000
83,1504266805,4000
83,1504266821,4000
83,1504266873,4000
83,1504266951,4000
83,1504267008,4000
83,1504267066,4000
83,1504267076,4000
83,1504267128,4000
83,1504267191,4000
84,1504265865,4551
84,1504265875,4551
84,1504265886,4551
84,1504265891,4551
84,1504265892,4544
84,1504265940,4544
84,1504265944,4551
84,1504265945,4544
84,1504265951,4544
84,1504265961,4544
84,1504265967,4544
84,1504265970,4551
84,1504265993,4544
84,1504266060,1056
84,1504266070,1056
84,1504266075,1056
85,1504266940,4000
85,1504266950,4000
85,1504266955,4000
85,1504266997,4000
85,1504267012,4000
85,1504267070,4000
85,1504267122,4000
85,1504267127,4000
85,1504267185,4000
85,1504267200,4000
86,1504266681,4560
86,1504266704,4560
86,1504266743,4560
86,1504266749,4560
87,1504265927,4000
87,1504265943,4000
87,1504266689,4000
87,1504266705,4000
87,1504266731,4000
88,1504265286,4614
88,1504265287,4591
88,1504265290,4617
88,1504265306,4599
88,1504265322,4599
88,1504265325,4591
88,1504265368,4591
88,1504265373,4591
88,1504265376,4599
88,1504265384,4617
88,1504265390,4617
88,1504265433,4614
88,1504265436,4599
88,1504265437,4617
88,1504265441,4599
88,1504265448,4617
88,1504265455,4614
89,1504265581,4599
89,1504265587,4599
89,1504265614,4599
89,1504265625,4599
89,1504265630,4599
89,1504265674,4599
89,1504265701,4599
90,1504267074,4620
90,1504267079,4620
90,1504267199,4620
91,1504265497,6087
91,1504265513,6087
91,1504265561,6087
91,1504265566,6087
91,1504265625,6087
91,1504265690,6087
92,1504266135,4580
92,1504266140,4580
92,1504266161,4580
92,1504266172,4580
93,1504266304,6151
93,1504266305,6099
93,1504266310,6099
93,1504266327,4617
93,1504266362,6099
93,1504266363,4617
93,1504266366,6151
93,1504266369,4617
93,1504266379,4617
93,1504266386,4614
93,1504266388,6052
93,1504266392,4614
93,1504266433,6151
93,1504266441,6052
93,1504266442,6099
93,1504266446,6052
93,1504266448,4617
93,1504266499,6052
93,1504266506,4617
93,1504266512,4614
93,1504266544,4614
93,1504266552,6052
93,1504266566,4614
93,1504266568,6052
93,1504266569,4617
93,1504266574,4617
93,1504266616,4617
93,1504266622,4617
93,1504266632,6052
93,1504266637,6052
93,1504266674,6140
93,1504266675,6151
93,1504266679,6140
93,1504266680,6151
93,1504266681,4614
93,1504266685,4617
93,1504266686,6151
93,1504266701,6140
93,1504266703,4614
93,1504266731,6151
93,1504266733,6140
93,1504266742,6151
93,1504266747,4614
93,1504266748,6140
93,1504266752,4614
93,1504266753,4617
93,1504266764,4617
93,1504266765,6151
93,1504266791,6140
93,1504266795,4617
93,1504266806,4617
93,1504266807,6140
93,1504266821,6151
93,1504266876,6140
93,1504266881,6140
93,1504266883,4614
93,1504266888,4614
93,1504266892,6140
93,1504266894,6151
93,1504266895,4617
94,1504266632,6052
94,1504266637,6052
94,1504266680,6052
94,1504266690,6052
94,1504266744,6052
94,1504266753,4617
94,1504266764,4617
94,1504266795,4617
94,1504266806,4617
94,1504266807,6052
94,1504266875,4591
94,1504266895,4617
94,1504266934,4591
94,1504266938,6099
94,1504266949,6099
94,1504266950,4591
94,1504266954,6099
94,1504266999,4591
94,1504267015,6099
94,1504267068,4591
94,1504267077,6099
94,1504267080,4617
95,1504266133,6052
95,1504266138,6052
95,1504266143,6052
95,1504266164,6052
95,1504266180,6052
96,1504265993,4562
96,1504266003,4562
96,1504266060,4562
96,1504266065,4562
96,1504266122,4562
97,1504265684,4570
97,1504265749,4570
97,1504265760,4570
98,1504266144,6087
99,1504267084,1056
99,1504267140,1056
100,1504266124,6151
100,1504266163,6151
100,1504266180,6151
101,1504266312,6000
101,1504266328,6000
101,1504266444,6000
102,1504265307,4544
103,1504266302,6000
104,1504265511,4570
104,1504265516,4570
104,1504265554,6109
104,1504265565,4570
104,1504265570,4544
104,1504265576,4570
104,1504265580,4580
104,1504265586,4544
104,1504265587,4560
104,1504265593,4560
104,1504265596,4580
104,1504265598,4560
104,1504265612,4580
104,1504265614,4570
104,1504265619,4570
104,1504265621,4560
104,1504265623,4544
104,1504265624,6109
104,1504265671,4560
104,1504265682,4560
105,1504267187,6000
105,1504267192,6000
106,1504265497,4620
106,1504265592,4620
106,1504265613,4620
106,1504265618,4620
107,1504266751,6099
107,1504266808,6099
107,1504266825,6099
108,1504265493,4580
108,1504265503,4580
108,1504265519,4580
108,1504265578,4580
108,1504265583,4580
109,1504267001,6099
109,1504267007,6099
109,1504267011,6140
109,1504267012,6099
109,1504267014,4580
109,1504267062,4580
109,1504267063,6099
109,1504267068,6099
109,1504267074,6140
109,1504267123,6052
109,1504267130,6099
109,1504267138,6140
109,1504267144,6140
109,1504267192,6140
109,1504267197,6140
110,1504265620,1033
110,1504265674,1033
110,1504265738,1033
110,1504265743,1033
110,1504265749,1033
110,1504265752,6099
110,1504265815,6099
110,1504265872,6099
110,1504265875,6087
110,1504265895,6099
110,1504265929,6087
110,1504265939,6087
110,1504265956,6087
110,1504266616,4000
110,1504266621,4000
110,1504266631,4000
110,1504266637,4000
110,1504266673,4000
110,1504266678,4000
110,1504266688,4000
110,1504266745,4000
110,1504266802,4000
110,1504266812,4000
110,1504266890,4000
110,1504267199,4000
111,1504265367,6151
111,1504265390,6151
111,1504265441,6151
111,1504265452,6151
112,1504266304,6129
112,1504266329,6151
112,1504266361,6129
113,1504266626,4570
113,1504266631,4570
114,1504266445,4000
114,1504266507,4000
114,1504266512,4000
115,1504265683,1033
115,1504265693,1033
115,1504265741,1033
116,1504265305,4544
116,1504265309,6087
116,1504265370,4544
116,1504265380,4544
116,1504265384,6087
116,1504265427,6087
116,1504265433,4544
116,1504265437,6035
116,1504265438,6087
116,1504265439,6109
116,1504265442,6035
116,1504265443,6087
116,1504265492,4544
116,1504265494,6035
116,1504265497,4544
116,1504265500,6064
116,1504265505,6064
116,1504265513,4544
116,1504265515,6035
116,1504265519,6109
116,1504265561,6087
116,1504265562,4544
117,1504265287,6129
117,1504265288,6099
117,1504265304,6039
117,1504265306,6037
117,1504265311,6099
117,1504265366,6129
117,1504265367,6151
117,1504265368,6099
117,1504265378,6129
117,1504265385,6037
117,1504265390,6151
117,1504265427,6037
117,1504265431,6099
117,1504265436,6109
117,1504265441,6039
117,1504265447,6129
117,1504265448,6037
117,1504265451,6109
117,1504265452,6039
117,1504265491,6151
117,1504265495,6037
117,1504265499,6099
117,1504265503,6151
117,1504265514,6151
117,1504265515,4617
117,1504265516,6037
117,1504265520,6151
117,1504265553,6109
117,1504265562,6099
117,1504265564,6037
117,1504265565,6151
117,1504265566,6129
117,1504265567,6039
117,1504265569,6037
117,1504265579,6037
117,1504265580,6099
117,1504265582,6151
117,1504265585,6109
117,1504265588,6039
117,1504265590,6037
117,1504265595,6037
117,1504265596,6109
117,1504265597,6099
117,1504265600,4617
117,1504265611,6037
117,1504265615,6039
117,1504265617,6129
117,1504265620,6099
117,1504265622,6109
117,1504265625,6039
117,1504265631,6039
117,1504265674,6037
117,1504265681,6109
117,1504265683,6039
117,1504265686,6129
117,1504265689,6151
117,1504265692,6109
117,1504265695,6037
117,1504265697,6109
117,1504265703,6129
117,1504265711,6099
117,1504265712,6151
117,1504265714,6129
117,1504265740,6109
117,1504265741,6039
117,1504265745,6099
117,1504265746,6039
117,1504265749,6129
117,1504265751,6151
117,1504265752,6039
117,1504265753,6037
117,1504265756,6109
117,1504265757,6099
117,1504265762,6109
117,1504265764,4617
117,1504265767,6052
117,1504265769,4617
117,1504265817,6129
117,1504265828,6129
117,1504265862,6039
117,1504265864,6037
117,1504265871,6099
117,1504265873,6039
117,1504265874,6129
117,1504265883,6099
117,1504265885,6037
117,1504265886,6129
117,1504265888,6039
117,1504265889,6052
117,1504265890,6037
117,1504265892,6129
117,1504265895,6037
117,1504265927,6052
117,1504265930,6039
117,1504265932,6052
117,1504265948,6052
117,1504265949,6129
117,1504265953,6052
117,1504265957,6099
117,1504265962,6039
117,1504265964,6052
117,1504265967,6151
117,1504265969,6052
117,1504265995,6151
117,1504265996,4617
117,1504265997,6099
117,1504266002,6099
117,1504266006,6151
117,1504266008,6099
117,1504266046,6129
117,1504266049,6052
117,1504266054,6052
117,1504266056,6039
117,1504266057,6129
117,1504266060,6099
117,1504266064,6037
117,1504266070,4617
117,1504266075,6037
117,1504266117,6099
117,1504266119,6039
117,1504266120,6129
117,1504266122,4617
117,1504266123,6099
117,1504266128,4617
117,1504266130,6109
117,1504266135,6039
117,1504266136,6151
117,1504266138,6037
117,1504266141,6109
117,1504266143,4617
117,1504266161,6064
117,1504266166,6129
117,1504266170,6151
117,1504266176,6151
117,1504266177,6129
117,1504266178,6109
117,1504266181,6151
117,1504266183,6129
117,1504266186,6099
117,1504266187,6064
117,1504266194,6129
117,1504266210,6109
117,1504266221,6109
117,1504266223,6129
117,1504266243,6037
117,1504266252,6129
117,1504266254,6037
117,1504266291,4617
117,1504266294,6099
117,1504266304,4560
117,1504266305,6151
117,1504266309,6129
117,1504266312,6037
117,1504266315,6129
117,1504266328,4617
117,1504266329,6099
117,1504266361,6039
117,1504266365,4560
117,1504266380,6099
117,1504266386,4617
117,1504266389,6151
117,1504266392,6039
117,1504266394,6129
117,1504266395,6151
117,1504266438,4617
117,1504266439,6129
117,1504266440,6151
117,1504266443,6099
117,1504266444,4560
117,1504266445,6129
117,1504266446,6151
117,1504266450,6129
117,1504266500,6140
117,1504266507,6151
117,1504266508,6039
117,1504266511,6140
117,1504266512,6129
117,1504266542,6140
117,1504266545,6039
117,1504266551,6129
117,1504266552,6099
117,1504266555,6039
117,1504266562,6129
117,1504266569,6099
117,1504266574,6140
117,1504266622,6109
117,1504266623,6037
117,1504266626,6099
117,1504266632,6099
117,1504266635,6039
117,1504266638,6140
117,1504266675,6129
117,1504266680,6129
117,1504266681,6037
117,1504266682,6039
117,1504266686,6129
117,1504266703,6129
117,1504266731,6129
117,1504266735,6039
117,1504266751,6099
117,1504266761,6039
117,1504266762,6109
117,1504266794,6109
117,1504266808,6099
117,1504266809,6129
117,1504266812,6037
117,1504266813,6039
117,1504266819,6039
117,1504266824,6039
117,1504266825,6099
117,1504266871,6129
117,1504266875,6037
117,1504266880,6037
117,1504266882,6129
117,1504266888,6099
117,1504266890,6109
117,1504266891,6037
117,1504266893,6140
117,1504266894,6099
117,1504266927,6109
117,1504266928,6037
117,1504266930,6140
117,1504266931,6052
117,1504266933,6129
117,1504266938,4617
117,1504266944,6129
117,1504266949,6109
117,1504266950,6099
117,1504266951,6140
117,1504266952,6052
117,1504266954,6109
117,1504266996,4617
117,1504266997,6039
117,1504267003,6039
117,1504267008,6039
117,1504267012,6037
117,1504267062,6099
117,1504267063,6140
117,1504267068,6140
117,1504267069,6151
117,1504267073,6140
117,1504267074,6151
117,1504267075,6037
117,1504267078,6099
117,1504267079,6140
117,1504267080,6151
117,1504267081,4617
117,1504267082,6109
